ID,GEOID,POP,UNIPOP,Block ,LAND,WATER,LAT,LON
1000000US250250005022018,250250005022018,0,0,Block 2018,814,0,42.3315048,-71.1574973
1000000US250250005022019,250250005022019,0,0,Block 2019,825,0,42.3311055,-71.1574363
1000000US250250005022020,250250005022020,1,0,Block 2020,7380,0,42.3307325,-71.1568032
1000000US250250005022021,250250005022021,0,0,Block 2021,1572,0,42.338033,-71.1623019
1000000US250250005022022,250250005022022,0,0,Block 2022,2243,0,42.33856,-71.162089
1000000US250250005022023,250250005022023,0,0,Block 2023,1757,0,42.3381815,-71.1626195
1000000US250250005022024,250250005022024,0,0,Block 2024,1744,0,42.3391142,-71.1618666
1000000US250250005022025,250250005022025,0,0,Block 2025,1852,0,42.338978,-71.1615594
1000000US250250005022026,250250005022026,0,0,Block 2026,513,0,42.3389416,-71.1617912
1000000US250250005022027,250250005022027,0,0,Block 2027,636,0,42.3381442,-71.1624252
1000000US250250005023000,250250005023000,0,0,Block 3000,5793,0,42.3402223,-71.1520559
1000000US250250005023001,250250005023001,386(r45097),64,Block 3001,19460,0,42.3399288,-71.1530478
1000000US250250005023002,250250005023002,179,0,Block 3002,10275,0,42.3406133,-71.1544045
1000000US250250005023003,250250005023003,290,0,Block 3003,22359,0,42.3393413,-71.153999
1000000US250250005023004,250250005023004,0,0,Block 3004,705,0,42.3401436,-71.1554155
1000000US250250005023005,250250005023005,605,0,Block 3005,25139,0,42.3393062,-71.1554348
1000000US250250005023006,250250005023006,159,0,Block 3006,3605,0,42.3392016,-71.1558959
1000000US250250005024000,250250005024000,0,0,Block 4000,814,0,42.3399741,-71.1664232
1000000US250250005024001,250250005024001,1,0,Block 4001,3284,0,42.3395748,-71.1663103
1000000US250250005024002,250250005024002,379,379,Block 4002,9555,0,42.3387868,-71.1677346
1000000US250250005024003,250250005024003,792,792,Block 4003,14434,0,42.3384646,-71.1654979
1000000US250250005024004,250250005024004,1159,1159,Block 4004,67215,0,42.3374868,-71.1669881
1000000US250250005024005,250250005024005,0,0,Block 4005,124219,0,42.3350407,-71.166078
1000000US250250005024006,250250005024006,0,0,Block 4006,19064,0,42.3360189,-71.1642451
1000000US250250005024007,250250005024007,0,0,Block 4007,702,0,42.3340899,-71.1624509
1000000US250250005024008,250250005024008,0,0,Block 4008,280,0,42.337662,-71.1652345
1000000US250250005024009,250250005024009,755,755,Block 4009,11497,0,42.3371405,-71.1647477
1000000US250250005031000,250250005031000,0,0,Block 1000,4309,0,42.341728,-71.1473344
1000000US250250005031001,250250005031001,0,0,Block 1001,2520,0,42.3415021,-71.1495419
1000000US250250005031002,250250005031002,0,0,Block 1002,7951,0,42.341553,-71.146973
1000000US250250005031003,250250005031003,0,0,Block 1003,2408,0,42.3414334,-71.1479354
1000000US250250005031004,250250005031004,0,0,Block 1004,1702,0,42.3406868,-71.1508714
1000000US250250005031005,250250005031005,2,0,Block 1005,1103,0,42.3405872,-71.1507532
1000000US250250005031006,250250005031006,169,0,Block 1006,17548,0,42.3400378,-71.1496918
1000000US250250005031007,250250005031007,396,0,Block 1007,20188,0,42.3409456,-71.1486046
1000000US250250005031008,250250005031008,195,0,Block 1008,5903,0,42.3403608,-71.1484166
1000000US250250005032000,250250005032000,203,0,Block 2000,6949,0,42.3391139,-71.1495764
1000000US250250005032001,250250005032001,451,0,Block 2001,15498,0,42.3395495,-71.1509467
1000000US250250005032002,250250005032002,0,0,Block 2002,1631,0,42.3396797,-71.1517954
1000000US250250005032003,250250005032003,1,0,Block 2003,2902,0,42.3396989,-71.1519504
1000000US250250005032004,250250005032004,0,0,Block 2004,678,0,42.3387805,-71.1525359
1000000US250250005032005,250250005032005,30,0,Block 2005,392,0,42.3387929,-71.1523822
1000000US250250005032006,250250005032006,228(r45099),0,Block 2006,12380,0,42.338765,-71.1513552
1000000US250250005032007,250250005032007,145,0,Block 2007,12430,0,42.338218,-71.1501148
1000000US250250005032008,250250005032008,256,0,Block 2008,20622,0,42.3378853,-71.1518179
1000000US250250005032009,250250005032009,135,0,Block 2009,537,0,42.3383024,-71.1527618
1000000US250250005032010,250250005032010,0,0,Block 2010,1505,0,42.3383293,-71.1529445
1000000US250250005041000,250250005041000,0,0,Block 1000,5913,0,42.3447881,-71.1421056
1000000US250250005041001,250250005041001,0,0,Block 1001,2545,0,42.3455179,-71.1418821
1000000US250250005041002,250250005041002,0,0,Block 1002,2510,0,42.3444597,-71.1426096
1000000US250250005041003,250250005041003,0,0,Block 1003,1243,0,42.344552,-71.1420894
1000000US250250005041004,250250005041004,47,0,Block 1004,2621,0,42.3454797,-71.1411675
1000000US250250005041005,250250005041005,78,0,Block 1005,3178,0,42.3452436,-71.140368
1000000US250250005041006,250250005041006,93,0,Block 1006,3188,0,42.345014,-71.1406303
1000000US250250005041007,250250005041007,112,0,Block 1007,3048,0,42.3447528,-71.1408578
1000000US250250005041008,250250005041008,46,0,Block 1008,2402,0,42.3449308,-71.1415564
1000000US250250005041009,250250005041009,220,0,Block 1009,30111,0,42.3434469,-71.1404195
1000000US250250005041010,250250005041010,214,0,Block 1010,12408,0,42.3443468,-71.1393094
1000000US250250005041011,250250005041011,0,0,Block 1011,408,0,42.3440211,-71.1397341
1000000US250250005041012,250250005041012,42,0,Block 1012,5282,0,42.3436081,-71.1385282
1000000US250250005041013,250250005041013,9,0,Block 1013,6559,0,42.3427419,-71.1396106
1000000US250250005041014,250250005041014,79,0,Block 1014,2644,0,42.3444952,-71.1410844
1000000US250250005041015,250250005041015,386,0,Block 1015,13262,0,42.343963,-71.1418119
1000000US250250005042000,250250005042000,0,0,Block 2000,1248,0,42.3435156,-71.143273
1000000US250250005042001,250250005042001,0,0,Block 2001,7958,0,42.3418564,-71.1454796
1000000US250250005042002,250250005042002,0,0,Block 2002,637,0,42.3420043,-71.1445281
1000000US250250005042003,250250005042003,0,0,Block 2003,1362,0,42.3423158,-71.1439983
1000000US250250005042004,250250005042004,599,0,Block 2004,21045,0,42.3426254,-71.1427007
1000000US250250005042005,250250005042005,114,0,Block 2005,13890,0,42.3415104,-71.1440862
1000000US250250005042006,250250005042006,0,0,Block 2006,4232,0,42.3417466,-71.1432241
1000000US250250005042007,250250005042007,0,0,Block 2007,3356,0,42.3419549,-71.1456154
1000000US250250005042008,250250005042008,0,0,Block 2008,472,0,42.3416482,-71.1454202
1000000US250250005042009,250250005042009,407,0,Block 2009,33163,0,42.3407013,-71.1453144
1000000US250250005042010,250250005042010,0,0,Block 2010,326,0,42.3414987,-71.1460458
1000000US250250005042011,250250005042011,23,0,Block 2011,772,0,42.3409776,-71.1459387
1000000US250250005042012,250250005042012,0,0,Block 2012,282,0,42.3414246,-71.1465861
1000000US250250005042013,250250005042013,33,0,Block 2013,2134,0,42.340231,-71.1421264
1000000US250250005042014,250250005042014,243,0,Block 2014,10574,0,42.3400191,-71.1457566
1000000US250250005043000,250250005043000,124,0,Block 3000,5116,0,42.3393468,-71.1455581
1000000US250250005043001,250250005043001,63,0,Block 3001,10266,0,42.3394792,-71.1465942
1000000US250250005043002,250250005043002,155,0,Block 3002,11513,0,42.3399987,-71.1476055
1000000US250250005043003,250250005043003,424,0,Block 3003,27340,0,42.3388103,-71.1477785
1000000US250250005043004,250250005043004,91,0,Block 3004,9235,0,42.3381382,-71.1488426
1000000US250250005043005,250250005043005,327,0,Block 3005,16247,0,42.3374922,-71.1488557
1000000US250250005043006,250250005043006,196,0,Block 3006,7640,0,42.3376478,-71.1468794
1000000US250250005044000,250250005044000,357,0,Block 4000,12405,0,42.3422198,-71.141449
1000000US250250005044001,250250005044001,12,0,Block 4001,3414,0,42.3414476,-71.1412315
1000000US250250005044002,250250005044002,15,0,Block 4002,4212,0,42.3419744,-71.1405881
1000000US250250005044003,250250005044003,300,0,Block 4003,18174,0,42.3409153,-71.1430515
1000000US250250005044004,250250005044004,84,0,Block 4004,2059,0,42.3410346,-71.1433208
1000000US250250005044005,250250005044005,79,0,Block 4005,2028,0,42.3413769,-71.1426586
1000000US250250005044006,250250005044006,13,0,Block 4006,4765,0,42.3408153,-71.1418362
1000000US250250006011000,250250006011000,0,0,Block 1000,231,0,42.3536001,-71.1377233
1000000US250250006011001,250250006011001,132,0,Block 1001,22404,0,42.3533685,-71.1395727
1000000US250250006011002,250250006011002,92,0,Block 1002,7278,0,42.3537907,-71.1412913
1000000US250250006011003,250250006011003,240,0,Block 1003,38505,0,42.3534602,-71.1428217
1000000US250250006011004,250250006011004,97,0,Block 1004,40048,0,42.3525735,-71.144804
1000000US250250006011005,250250006011005,80,0,Block 1005,14274,0,42.3523007,-71.1435786
1000000US250250006011006,250250006011006,77,0,Block 1006,10643,0,42.3527005,-71.1410999
1000000US250250006011007,250250006011007,44,0,Block 1007,4963,0,42.3532469,-71.1416621
1000000US250250006011008,250250006011008,0,0,Block 1008,5107,0,42.3517729,-71.1435535
1000000US250250006011009,250250006011009,0,0,Block 1009,1144,0,42.3518434,-71.1425379
1000000US250250006012000,250250006012000,83,0,Block 2000,11264,0,42.3500965,-71.1487115
1000000US250250006012001,250250006012001,49,0,Block 2001,16696,0,42.350203,-71.1498307
1000000US250250006012002,250250006012002,59,0,Block 2002,11108,0,42.3505196,-71.1509003
1000000US250250006012003,250250006012003,139,0,Block 2003,17313,0,42.3506908,-71.1518992
1000000US250250006012004,250250006012004,121,0,Block 2004,10376,0,42.3495206,-71.1526688
1000000US250250006012005,250250006012005,0,0,Block 2005,7932,0,42.3494631,-71.1515452
1000000US250250006012006,250250006012006,0,0,Block 2006,7060,0,42.3494265,-71.1505188
1000000US250250006012007,250250006012007,0,0,Block 2007,1018,0,42.3490927,-71.150347
1000000US250250006012008,250250006012008,68,0,Block 2008,1246,0,42.3491794,-71.1497094
1000000US250250006012009,250250006012009,260,0,Block 2009,33892,0,42.3473111,-71.1510232
1000000US250250006012010,250250006012010,58,0,Block 2010,11293,0,42.3487065,-71.1517062
1000000US250250006012011,250250006012011,42,0,Block 2011,5474,0,42.3487327,-71.1531737
1000000US250250006012012,250250006012012,0,0,Block 2012,5060,0,42.3479381,-71.153647
1000000US250250006012013,250250006012013,133,0,Block 2013,24195,0,42.3472728,-71.1527139
1000000US250250006012014,250250006012014,40,0,Block 2014,8688,0,42.348165,-71.1521174
1000000US250250006012015,250250006012015,25,0,Block 2015,2245,0,42.3463503,-71.1525661
1000000US250250006013000,250250006013000,38,0,Block 3000,4410,0,42.3532406,-71.1456561
1000000US250250006013001,250250006013001,68,0,Block 3001,5802,0,42.3535254,-71.1467748
1000000US250250006013002,250250006013002,51,0,Block 3002,5453,0,42.3538467,-71.1480164
1000000US250250006013003,250250006013003,69,0,Block 3003,5549,0,42.3534228,-71.1482915
1000000US250250006013004,250250006013004,42,0,Block 3004,5022,0,42.3538451,-71.1496457
1000000US250250006013005,250250006013005,81,0,Block 3005,9174,0,42.3534204,-71.1499021
1000000US250250006013006,250250006013006,38,0,Block 3006,5269,0,42.3530021,-71.1485547
1000000US250250006013007,250250006013007,54,0,Block 3007,5834,0,42.352676,-71.1472927
1000000US250250006013008,250250006013008,47,0,Block 3008,5832,0,42.3530957,-71.1470308
1000000US250250006013009,250250006013009,25,0,Block 3009,4402,0,42.3528097,-71.1458919
1000000US250250006013010,250250006013010,92,0,Block 3010,13012,0,42.3519488,-71.1463461
1000000US250250006013011,250250006013011,0,0,Block 3011,1110,0,42.3513836,-71.1469752
1000000US250250006013012,250250006013012,59,0,Block 3012,13964,0,42.3507549,-71.1468325
1000000US250250006013013,250250006013013,0,0,Block 3013,2351,0,42.3500863,-71.1477131
1000000US250250006014000,250250006014000,145,0,Block 4000,11735,0,42.3544524,-71.1449821
1000000US250250006014001,250250006014001,158,0,Block 4001,11972,0,42.3543678,-71.1465548
1000000US250250006014002,250250006014002,15,0,Block 4002,2198,0,42.3549165,-71.1459641
1000000US250250006014003,250250006014003,271,0,Block 4003,14322,0,42.3550411,-71.1472638
1000000US250250006014004,250250006014004,74,0,Block 4004,18607,0,42.3553887,-71.1486641
1000000US250250006014005,250250006014005,266,0,Block 4005,14254,0,42.3544149,-71.1492862
1000000US250250006014006,250250006014006,35,0,Block 4006,5431,0,42.3542688,-71.147751
1000000US250250006014007,250250006014007,65,0,Block 4007,5468,0,42.3539543,-71.1465325
1000000US250250006014008,250250006014008,39,0,Block 4008,4416,0,42.3536707,-71.1454126
1000000US250250006021000,250250006021000,0,0,Block 1000,3147,0,42.3534442,-71.1360676
1000000US250250006021001,250250006021001,100,0,Block 1001,12900,0,42.3529838,-71.1374822
1000000US250250006021002,250250006021002,167,0,Block 1002,5323,0,42.352732,-71.1385068
1000000US250250006021003,250250006021003,74,0,Block 1003,5751,0,42.3524274,-71.139099
1000000US250250006021004,250250006021004,114,0,Block 1004,14280,0,42.3518962,-71.1394372
1000000US250250006021005,250250006021005,28,0,Block 1005,14216,0,42.3518527,-71.137858
1000000US250250006021006,250250006021006,185,0,Block 1006,13566,0,42.3526902,-71.1364086
1000000US250250006021007,250250006021007,35,0,Block 1007,7604,0,42.3529363,-71.1352062
1000000US250250006021008,250250006021008,125,0,Block 1008,9298,0,42.3520003,-71.1359766
1000000US250250006021009,250250006021009,52,0,Block 1009,13261,0,42.3509676,-71.1392634
1000000US250250006021010,250250006021010,178,0,Block 1010,44401,0,42.35031,-71.1376278
1000000US250250006021011,250250006021011,361,0,Block 1011,17884,0,42.3495951,-71.1391382
1000000US250250006021012,250250006021012,38,0,Block 1012,3490,0,42.3512777,-71.1361164
1000000US250250006022000,250250006022000,212,0,Block 2000,20777,0,42.3517193,-71.1413694
1000000US250250006022001,250250006022001,164,0,Block 2001,32710,0,42.3509196,-71.1420733
1000000US250250006022002,250250006022002,203,0,Block 2002,51792,0,42.3501789,-71.1435943
1000000US250250006022003,250250006022003,0,0,Block 2003,938,0,42.3502137,-71.1466909
1000000US250250006022004,250250006022004,532,0,Block 2004,15950,0,42.3495442,-71.1405381
1000000US250250006023000,250250006023000,155,0,Block 3000,32134,0,42.3487464,-71.1421594
1000000US250250006023001,250250006023001,444,0,Block 3001,191750,0,42.3476346,-71.1449716
1000000US250250006023002,250250006023002,221,0,Block 3002,7653,0,42.3457451,-71.1442543
1000000US250250006023003,250250006023003,157,0,Block 3003,11115,0,42.3464362,-71.1435921
1000000US250250006023004,250250006023004,0,0,Block 3004,2418,0,42.346517,-71.1456515
1000000US250250006023005,250250006023005,0,0,Block 3005,40196,0,42.3490483,-71.1480921
1000000US250250006023006,250250006023006,0,0,Block 3006,515,0,42.3483165,-71.1474269
1000000US250250006023007,250250006023007,429,0,Block 3007,26708,0,42.3449095,-71.1438003
1000000US250250007011000,250250007011000,350,0,Block 1000,16255,0,42.3471211,-71.1357515
1000000US250250007011001,250250007011001,269,0,Block 1001,10677,0,42.347715,-71.137425
1000000US250250007011002,250250007011002,226,0,Block 1002,5871,0,42.3471431,-71.1366114
1000000US250250007012000,250250007012000,166,0,Block 2000,11973,0,42.34957,-71.136352
1000000US250250007012001,250250007012001,415,0,Block 2001,12207,0,42.348708,-71.1364513
1000000US250250007012002,250250007012002,0,0,Block 2002,3379,0,42.3482828,-71.1357973
1000000US250250007012003,250250007012003,0,0,Block 2003,1902,0,42.3481873,-71.1357733
1000000US250250007012004,250250007012004,0,0,Block 2004,1346,0,42.348203,-71.1371734
1000000US250250007012005,250250007012005,0,0,Block 2005,1841,0,42.3480752,-71.135791
1000000US250250007013000,250250007013000,168,0,Block 3000,4318,0,42.3464219,-71.134928
1000000US250250007013001,250250007013001,64,0,Block 3001,4254,0,42.3457889,-71.1358064
1000000US250250007013002,250250007013002,260,0,Block 3002,9568,0,42.3461706,-71.1364794
1000000US250250007013003,250250007013003,35,0,Block 3003,3843,0,42.3451627,-71.1365939
1000000US250250007013004,250250007013004,72,0,Block 3004,5874,0,42.3444417,-71.1374992
1000000US250250007014000,250250007014000,398,0,Block 4000,14592,0,42.3468074,-71.1377697
1000000US250250007014001,250250007014001,177,0,Block 4001,7819,0,42.3461479,-71.1382053
1000000US250250007014002,250250007014002,169,0,Block 4002,18988,0,42.3451137,-71.1377457
1000000US250250007014003,250250007014003,178,0,Block 4003,13855,0,42.3454037,-71.1388542
1000000US250250007015000,250250007015000,0,0,Block 5000,3967,0,42.348913,-71.1396698
1000000US250250007015001,250250007015001,0,0,Block 5001,5329,0,42.3471055,-71.1410376
1000000US250250007015002,250250007015002,0,0,Block 5002,5726,0,42.3472174,-71.1407828
1000000US250250007015003,250250007015003,0,0,Block 5003,1926,0,42.3487878,-71.1395935
1000000US250250007015004,250250007015004,0,0,Block 5004,2809,0,42.3487093,-71.139499
1000000US250250007015005,250250007015005,0,0,Block 5005,1835,0,42.3480423,-71.1403081
1000000US250250007015006,250250007015006,541,0,Block 5006,17043,0,42.3476347,-71.1393737
1000000US250250007015007,250250007015007,255,0,Block 5007,11186,0,42.3482488,-71.1387484
1000000US250250007015008,250250007015008,144,0,Block 5008,9327,0,42.3469089,-71.1396335
1000000US250250007015009,250250007015009,0,0,Block 5009,1747,0,42.3469953,-71.1406661
1000000US250250007015010,250250007015010,332,0,Block 5010,11959,0,42.3457881,-71.140198
1000000US250250007015011,250250007015011,227,0,Block 5011,9017,0,42.3463953,-71.1398938
1000000US250250007031000,250250007031000,73,0,Block 1000,3575,0,42.3518994,-71.1222822
1000000US250250007031001,250250007031001,0,0,Block 1001,2385,0,42.3520954,-71.1239313
1000000US250250007031002,250250007031002,0,0,Block 1002,658,0,42.3521609,-71.1247965
1000000US250250007031003,250250007031003,0,0,Block 1003,8177,0,42.350674,-71.1291861
1000000US250250007031004,250250007031004,0,0,Block 1004,5126,0,42.3505471,-71.1299579
1000000US250250007031005,250250007031005,0,0,Block 1005,1998,0,42.3511387,-71.1257764
1000000US250250007031006,250250007031006,0,0,Block 1006,1130,0,42.3518255,-71.1247145
1000000US250250007031007,250250007031007,300,164,Block 1007,6216,0,42.3516816,-71.1241978
1000000US250250007031008,250250007031008,116,0,Block 1008,2699,0,42.351734,-71.1230918
1000000US250250007031009,250250007031009,0,0,Block 1009,2003,0,42.3505993,-71.1304457
1000000US250250007031010,250250007031010,200,0,Block 1010,5646,0,42.3509715,-71.1255707
1000000US250250007031011,250250007031011,442,0,Block 1011,5247,0,42.3502648,-71.1270935
1000000US250250007031012,250250007031012,0,0,Block 1012,5550,0,42.350413,-71.1287235
1000000US250250007031013,250250007031013,177,0,Block 1013,22572,0,42.3498147,-71.1294819
1000000US250250007032000,250250007032000,0,0,Block 2000,4456,0,42.3524032,-71.1270852
1000000US250250007032001,250250007032001,0,0,Block 2001,747,0,42.3527275,-71.1297959
1000000US250250007032002,250250007032002,0,0,Block 2002,1840,0,42.3528873,-71.1311507
1000000US250250007032003,250250007032003,95,0,Block 2003,30379,0,42.3517992,-71.1309532
1000000US250250007032004,250250007032004,140,0,Block 2004,10666,0,42.3519843,-71.1298529
1000000US250250007032005,250250007032005,342,0,Block 2005,15433,0,42.3516428,-71.1291052
1000000US250250007032006,250250007032006,307,0,Block 2006,12683,0,42.3515276,-71.1283028
1000000US250250007032007,250250007032007,293,0,Block 2007,12576,0,42.3515326,-71.1275267
1000000US250250007032008,250250007032008,306,0,Block 2008,16258,0,42.3516775,-71.1263782
1000000US250250007041000,250250007041000,0,0,Block 1000,1788,0,42.3531133,-71.133015
1000000US250250007041001,250250007041001,0,0,Block 1001,428,0,42.3532709,-71.1342709
1000000US250250007041002,250250007041002,607,0,Block 1002,40149,0,42.3514039,-71.1346698
1000000US250250007041003,250250007041003,578,0,Block 1003,22571,0,42.351771,-71.1334833
1000000US250250007041004,250250007041004,243,0,Block 1004,25812,0,42.3519144,-71.1324532
1000000US250250007041005,250250007041005,228,0,Block 1005,13262,0,42.3501644,-71.1351558
1000000US250250007041006,250250007041006,107,0,Block 1006,5780,0,42.3495232,-71.1353946
1000000US250250007042000,250250007042000,43,0,Block 2000,3638,0,42.348846,-71.1302782
1000000US250250007042001,250250007042001,31,0,Block 2001,3435,0,42.3484765,-71.1310509
1000000US250250007042002,250250007042002,83,0,Block 2002,3282,0,42.3481227,-71.131788
1000000US250250007042003,250250007042003,241,0,Block 2003,10664,0,42.3473548,-71.1333398
1000000US250250007042004,250250007042004,77,0,Block 2004,10885,0,42.3479482,-71.13411
1000000US250250007042005,250250007042005,295,0,Block 2005,10555,0,42.3475428,-71.1349227
1000000US250250007043000,250250007043000,435,0,Block 3000,13578,0,42.3494001,-71.1310372
1000000US250250007043001,250250007043001,346,0,Block 3001,12352,0,42.3488926,-71.1320915
1000000US250250007043002,250250007043002,205,0,Block 3002,5069,0,42.3486926,-71.1333916
